pair_speaker,text,from_ts,to_ts,utterance_from_ts,utterance_to_ts,original_utterance,speaker,pair
018_A,Oh,1516.11,1516.1515094339622,1516.11,1517.21,"Oh ja, *H* is dat.",A,018
018_A,Ik,1518.56,1518.6232432432432,1518.56,1519.34,Ik heb nu...,A,018
018_A,"Ja,",1519.98,1520.5044318181817,1519.98,1523.53,"Ja, degene met dat slurfje aan de onderkant, dus het beentje.",A,018
018_A,Het,1523.62,1523.6842857142856,1523.62,1524.07,Het beentje.,A,018
018_A,De-,1525.03,1525.366,1525.03,1525.66,De- ja.,A,018
018_A,"Oké,",1530.06,1530.8331034482758,1530.06,1532.42,"Oké, dat is *L*.",A,018
018_A,Ik,1534.05,1534.1116438356164,1534.05,1535.55,Ik heb cactus.,A,018
018_A,"Oké,",1543.37,1543.8808695652174,1543.37,1544.78,"Oké, het kopje.",A,018
018_A,Je-,1545.93,1546.7710256410257,1545.93,1547.53,Je- *J* bij mij.,A,018
018_A,Ik,1549.02,1549.1431578947368,1549.02,1550.19,"Ik heb nu de andere neus,",A,018
018_A,dus,1550.27,1550.3513223140496,1550.27,1552.73,"dus met de doorn, met de naald er doorheen.",A,018
018_A,Oh,1558.91,1558.9504137931035,1558.91,1561.84,"Oh ja, dat is...",A,018
018_A,B,1562.2,1562.475294117647,1562.2,1562.92,*B* bij mij.,A,018
018_A,Ik,1564.16,1564.3010447761194,1564.16,1568.21,Ik heb nu het bolletje bovenop met de kromme armpjes en het staafje.,A,018
018_B,Kan,3.16,3.350909090909091,3.16,3.86,Kan je mij horen?,B,018
018_B,"Ah,",5.09,5.394347826086956,5.09,5.59,"Ah, top.",B,018
018_B,"Oké,",7.63,7.917241379310345,7.63,8.82,"Oké, ik heb nu zo'n vierkant.",B,018
018_B,Dus,8.89,9.032019230769231,8.89,11.0,"Dus volgens mij moet ik nu uitleggen welke het is, hè.",B,018
018_B,Het,13.18,13.4,13.18,13.62,Het is...,B,018
018_B,Je,14.07,14.15076433121019,14.07,17.24,"Je hebt op dat hoofd, weet je wel, op dat vormpje.",B,018
018_B,Daar,18.43,18.67813559322034,18.43,19.65,Daar bovenop heb je...,B,018
018_B,Bij,20.06,20.264938271604937,20.06,21.72,Bij eentje heb je zo'n driehoek staan.,B,018
018_B,Maar,22.24,22.361395348837206,22.24,24.85,"Maar hierbij is dan boven het topje van die driehoek, zeg maar, eraf.",B,018
018_B,Zie,26.34,26.53090909090909,26.34,27.04,Zie je die?,B,018
018_B,"Ja,",29.29,29.539056603773584,29.29,30.39,"Ja, zo, twee zo.",B,018
018_B,oké,33.79,34.18176470588235,33.79,34.16,oké,B,018
018_B,Met,48.5,48.66581818181818,48.5,49.64,Met twee lepeltjes?,B,018
018_B,"Ja,",53.68,54.30222222222222,53.68,54.8,"Ja, ik zie hem.",B,018
018_B,Dat,55.06,55.30705882352942,55.06,56.11,Dat is *6* bij mij.,B,018
018_B,"Oké,",59.33,59.63228426395939,59.33,63.3,"Oké, ik heb er nu eentje met een lange staaf aan de voorkant bij mij.",B,018
018_B,En,63.64,63.80247422680412,63.64,65.61,En twee zo'n wokkeltjes aan de zijkant.,B,018
018_B,Zo'n,65.97,66.1529347826087,65.97,67.84,"Zo'n soort, zo'n armpje, zeg maar.",B,018
018_B,En,68.76,69.03155555555556,68.76,69.7,En een bolletje.,B,018
018_B,Is,88.71,88.79159999999999,88.71,90.75,Is het zo'n wokkeltje waar die op staat?,B,018
018_B,Soort,92.21,92.6130303030303,92.21,92.91,Soort van.,B,018
018_B,Oh,100.95,101.43529411764706,100.95,103.7,"Oh wacht, ik zie hem, en hij heeft nog één uitsteksel, zo.",B,018
018_B,"Oh,",106.64,106.743125,106.64,107.63,"Oh, ja, ja, bij mij ook.",B,018
018_B,Dat,107.79,107.85461538461539,107.79,108.35,Dat is *1*.,B,018
018_B,"Oh,",111.88,112.1034375,111.88,113.83,"Oh, ik heb nu die met die tipi tent op zijn hoofd.",B,018
018_B,Die,113.94,114.02374999999999,113.94,114.61,Die driehoek.,B,018
018_B,Hij,132.39,132.6742748091603,132.39,135.05,Hij heeft gewoon een hele grote driehoek op zijn hoofd.,B,018
018_B,En,135.67,135.93265306122447,135.67,138.64,En er is ook aan de onderkant een soort...,B,018
018_B,Ik,139.15,139.2720224719101,139.15,140.96,"Ik weet niet, een soort balkje of zo.",B,018
018_B,En,141.46,141.64138461538462,141.46,145.39,"En aan de zijkant nog zo'n dingetje, een klein uitsteekseltje.",B,018
018_B,En,145.5,145.58150943396225,145.5,147.66,En nog een soort groot blok wat erop zit.,B,018
018_B,Maar,150.15,150.25098039215686,150.15,153.24,"Maar hij heeft vooral gewoon bovenaan n- echt gewoon zo'n driehoek, zo.",B,018
018_B,Iets,159.03,159.25376068376067,159.03,161.41,"Iets meer naar links, maar echt heel klein stukje.",B,018
018_B,Echt,165.4,165.54583333333335,165.4,166.15,Echt gewoon zo.,B,018
018_B,"Oh,",190.81,191.1955882352941,190.81,192.88,"Oh, met zo'n soort zijwieltjes, zo.",B,018
018_B,En,193.89,193.95131868131867,193.89,195.75,"En dan één kort en één lange, zeg maar.",B,018
018_B,Oh,211.94,212.29214285714286,211.94,212.81,Oh wacht.,B,018
018_B,Oh,213.46,213.70214285714286,213.46,216.85,"Oh wacht, je hebt er ook eentje met een soort platform er dwars doorheen.",B,018
018_B,Bedoel,217.95,218.13931034482758,217.95,218.56,Bedoel je die?,B,018
018_B,En,218.75,218.87321428571428,218.75,219.9,"En dan zo'n bakje, inderdaad.",B,018
018_B,Dat,221.68,221.7423076923077,221.68,222.76,Dat is *2* bij mij.,B,018
018_B,Ik,225.3,225.44528301886794,225.3,226.4,"Ik dacht eerst de andere, inderdaad.",B,018
018_B,Maar,226.48,226.563,226.48,227.31,Maar die was het dan niet.,B,018
018_B,Ik,228.8,228.9215,228.8,231.23,Ik heb er nu eentje met een soort kegel bovenop.,B,018
018_B,En,231.53,231.65219512195122,231.53,233.2,En ook een kegel naar de zijkant.,B,018
018_B,En,233.95,234.56216216216214,233.95,235.46,En zo'n blokjes...,B,018
018_B,Torentje,236.08,236.57440000000003,236.08,237.11,Torentje soort van.,B,018
018_B,Ook,237.2,237.40689655172412,237.2,238.4,Ook nog naar de zijkant.,B,018
018_B,"Ja,",245.21,245.37592592592594,245.21,246.33,"Ja, het is echt zo'n soort...",B,018
018_B,Zo,246.9,247.53103448275863,246.9,247.51,Zo,B,018
018_B,Zo'n,247.98,248.26839999999999,247.98,249.01,"Zo'n kegeltje, zo.",B,018
018_B,Die,263.95,264.2208333333333,263.95,264.7,Die is het.,B,018
018_B,"Oh,",278.56,278.6842857142857,278.56,279.43,"Oh, met zo'n wokkeltje.",B,018
018_B,"Ja,",279.5,279.7105263157895,279.5,280.3,"Ja, ik zie hem al.",B,018
018_B,Zo'n,280.39,280.57385714285715,280.39,281.82,"Zo'n soort trofee, of zo.",B,018
018_B,Dat,287.2,287.40625,287.2,288.19,Dat is *10* bij mij.,B,018
018_B,Ik,291.61,291.73101123595507,291.61,295.2,"Ik heb nu eentje, die heeft zo'n soort armpje aan de zijkant.",B,018
018_B,En,295.5,295.6025974025974,295.5,297.08,En daar zit een soort spijker in.,B,018
018_B,Zo'n,298.42,298.9761194029851,298.42,299.8,Zo'n scherpe punt.,B,018
018_B,"Ja,",307.1,307.38840000000005,307.1,308.13,"Ja, toch? Ja.",B,018
018_B,En,327.17,327.2514117647059,327.17,328.9,En nog een vierkant ook?,B,018
018_B,"Ja,",330.64,331.0833333333333,330.64,331.4,"Ja, oh ja.",B,018
018_B,Dat,331.7,331.7618,331.7,332.73,Dat is bij mij *5*.,B,018
018_B,"Oh,",335.68,335.7609523809524,335.68,338.23,"Oh, ik heb nu, waarvan ik dacht dat het een kruiwagen was.",B,018
018_B,Met,338.32,338.4427692307692,338.32,339.65,Met die twee wieltjes zo.,B,018
018_B,En,339.7,339.7406593406593,339.7,341.55,En dan eentje langer en eentje korter.,B,018
018_B,En,342.2,342.38201117318437,342.2,345.82,En nog een soort vierkantje schuin links erachter.,B,018
018_B,"Ja,",349.03,349.3962790697674,349.03,350.78,"Ja, nog een soort dingetje.",B,018
018_B,Die,383.15,383.3629032258064,383.15,383.81,Die zie ik wel.,B,018
018_B,En,384.2,384.321875,384.2,386.15,"En ook zo'n soort mouwtjes aan de zijkant, ofzo.",B,018
018_B,Zo'n,386.24,387.16727272727275,386.24,387.6,Zo'n schuin...,B,018
018_B,S-soort,389.37,389.96144736842103,389.37,390.92,"S-soort driehoekjes, of zo.",B,018
018_B,Ik,394.0,394.1840909090909,394.0,395.8,Ik vind die dus heel erg op een kipje lijken.,B,018
018_B,Met,395.93,396.32036363636365,395.93,397.06,Met zo'n kam.,B,018
018_B,En,397.2,397.24064,397.2,399.74,"En dan zo'n soort pootjes, of zo.",B,018
018_B,Maar,400.25,400.45454545454544,400.25,401.6,Maar dat is bij mij *8*.,B,018
018_B,Ik,405.25,405.4771739130435,405.25,406.2,Ik heb er nu eentje.,B,018
018_B,Als,406.25,406.310625,406.25,409.16,"Als je aan de onderkant kijkt, zit er een soort bochtje aan.",B,018
018_B,En,409.72,409.86235955056185,409.72,411.53,En dat bochtje zit ook aan de zijkant.,B,018
018_B,En,411.91,412.011171875,411.91,414.5,"En hij heeft zo'n lange neus, een beetje als Pinocchio, weet je wel zo'n...",B,018
018_B,Rechthoekig,415.4,416.55513274336283,415.4,417.69,"Rechthoekig staafje, zeg maar.",B,018
018_B,En,418.4,418.58330275229355,418.4,420.62,En bovenop zit er ook een soort gek uitsteeksel.,B,018
018_B,Dat,420.75,420.8107438016529,420.75,423.2,Dat is een soort boek met twee...,B,018
018_B,"Ja,",423.93,424.11175324675327,423.93,427.04,"Ja, een soort vierkantje met twee torentjes aan de zijkant.",B,018
018_B,Nee,437.38,437.8315,437.38,437.81,Nee.,B,018
018_B,De-,438.5,438.75384615384615,438.5,439.05,"De- Nee, nee, nee.",B,018
018_B,Het,439.17,439.231125,439.17,440.8,Het is alleen een klein vierkantje.,B,018
018_B,Die,440.87,440.9748780487805,440.87,441.73,Die staat zo,B,018
018_B,Niet,442.19,442.55782608695654,442.19,444.07,"Niet plat, maar zeg maar, zo erin.",B,018
018_B,En,445.9,446.0021052631579,445.9,447.84,"En als je aan de onderkant kijkt, dan heeft hij zo'n",B,018
018_B,Zo'n,448.31,448.7217647058824,448.31,449.36,Zo'n bochtje,B,018
018_B,Zo'n,451.1,451.62173913043483,451.1,451.6,Zo'n,B,018
018_B,"Ja,",485.51,485.84263157894736,485.51,486.3,"Ja, die zie ik.",B,018
018_B,Dat,486.4,486.5841538461538,486.4,487.73,Dat is *12* bij mij.,B,018
018_B,"Oh,",490.31,490.4739344262295,490.31,491.56,"Oh, ik heb nu eentje.",B,018
018_B,Die,492.15,492.2110465116279,492.15,493.9,Die heeft zo'n bolletje aan de voorkant.,B,018
018_B,Ik,493.96,494.0838095238095,493.96,495.26,Ik vind dat dus echt een soort neus.,B,018
018_B,En,495.54,495.58072289156627,495.54,497.23,En dan zit daar doorheen een soort...,B,018
018_B,"Ja,",497.95,498.58117117117115,497.95,500.21,"Ja, ook een spijker of zo, ik weet niet.",B,018
018_B,En,503.31,503.3922857142857,503.31,504.75,En dan nog een lepeltje erin.,B,018
018_B,Oh,528.74,528.8223529411765,528.74,530.14,"Oh ja, dat is bij mij *13*.",B,018
018_B,"Oh,",533.14,533.3858536585366,533.14,534.82,"Oh, ik heb nu eentje die we al hadden gehad.",B,018
018_B,Maar,535.15,535.2722784810127,535.15,536.76,Maar nu is het van de achterkant.,B,018
018_B,Dit,537.55,537.7313106796116,537.55,541.7,Dit is met die driehoekje onder aan en dan zo'n spiraal naar boven.,B,018
018_B,En,542.1,542.1815789473684,542.1,543.65,En dan zo'n blokje wat er bijna afvalt.,B,018
018_B,"Oh,",559.06,559.246,559.06,559.99,"Oh, die we net hadden.",B,018
018_B,Met,560.98,561.1911111111111,560.98,561.74,Met die neus.,B,018
018_B,Dat,562.87,562.932105263158,562.87,564.05,Dat is *15* bij mij.,B,018
018_B,"Oh,",566.63,566.8764864864864,566.63,568.15,"Oh, ik heb nu dat kipje, weet je nog?",B,018
018_B,Met,568.25,568.3527397260274,568.25,569.75,Met dat balkje op zijn hoofd.,B,018
018_B,"Oké,",591.78,592.2463888888889,591.78,593.97,"Oké, dat is *12* bij mij.",B,018
018_B,Ik,596.47,596.6320869565218,596.47,598.8,Ik heb nu die jij de vorige keer had met zo'n...,B,018
018_B,"Ja,",600.0,600.2425714285714,600.0,602.83,"Ja, geen vierkant onderaan, maar een soort verhoginkje onderaan.",B,018
018_B,En,603.39,603.4507228915662,603.39,606.75,En dan met een schijfje aan de achterkant er tegenaan en een lepeltje erin.,B,018
018_B,En,607.24,607.3415151515152,607.24,609.25,En nog een soort dingetje aan de zijkant.,B,018
018_B,De,629.9,630.0875,629.9,630.65,De platte.,B,018
018_B,Dat,636.5,636.6035087719298,636.5,637.68,Dat is *4* bij mij.,B,018
018_B,Hoe,641.93,642.128947368421,641.93,642.35,Hoe noemde je-,B,018
018_B,Met,642.43,642.5740579710144,642.43,643.85,Met die antenne zei je dat volgens mij.,B,018
018_B,En,643.95,643.9909638554217,643.95,645.65,En dan twee soort robot armpjes.,B,018
018_B,"Zo,",646.22,646.6552727272727,646.22,647.36,"Zo, aan de zijkant.",B,018
018_B,"Oh,",671.56,672.0097777777777,671.56,673.4,"Oh, en zijn armpje zo.",B,018
018_B,En,674.1,674.2648979591837,674.1,675.11,En dan dat beentje.,B,018
018_B,Daar,679.68,679.9270588235294,679.68,680.73,"Daar onderaan, ja",B,018
018_B,Dat,681.51,681.6757142857143,681.51,682.38,Dat is *11*,B,018
018_B,Bij,682.65,682.8673913043478,682.65,683.15,Bij mij,B,018
018_B,Ik,684.95,685.1330337078653,684.95,686.76,Ik heb nu met die ehm,B,018
018_B,Jij,687.27,687.4172413793103,687.27,687.88,Jij had hem net.,B,018
018_B,Ik,687.97,688.1336781609195,687.97,689.75,"Ik vond het echt een glijbaan, maar jij zei iets anders.",B,018
018_B,Met,690.25,690.4332432432433,690.25,692.51,Met zo'n vierkant er echt dwars doorheen.,B,018
018_B,En,695.6,695.7829347826087,695.6,697.47,En twee schoorsteentjes bovenop.,B,018
018_B,"Oh,",700.88,701.1536842105263,700.88,701.68,"Oh, een slurf.",B,018
018_B,"Ja,",704.32,705.031797752809,704.32,706.13,"Ja, een slurf, ja",B,018
018_B,"Ja,",707.11,707.344347826087,707.11,707.6,"Ja, die",B,018
018_B,Met,720.07,720.2729411764707,720.07,722.83,"Met zo'n ding bovenop, zo'n ding",B,018
018_B,Aan,724.12,724.351282051282,724.12,724.94,Aan de zijkant.,B,018
018_B,Ik,729.29,729.4719354838709,729.29,733.05,Ik heb die jij net op het laatste had volgens mij met die bolletjes aan de zijkant.,B,018
018_B,Aan,733.14,733.3236486486486,733.14,734.65,Aan twee kanten precies hetzelfde.,B,018
018_B,En,735.06,735.245294117647,735.06,736.11,En op een vierkant.,B,018
018_B,Op,736.22,736.345,736.22,737.22,"Op het dienblad, ja.",B,018
018_B,Dat,747.75,747.8743902439024,747.75,748.6,Dat is *14*.,B,018
018_B,Ik,750.9,751.0851428571428,750.9,752.34,Ik heb nu met dat bakje,B,018
018_B,Waar,752.6,752.7822314049587,752.6,755.05,Waar we net even een beetje moeilijk hadden.,B,018
018_B,Met,755.13,755.2753846153846,755.13,756.21,Met dat platformpje,B,018
018_B,Dat,756.47,756.655294117647,756.47,757.87,"Dat iets hoger is, zeg maar.",B,018
018_B,En,758.26,758.3620547945205,758.26,759.75,En dan waar dat bakje op staat.,B,018
018_B,Weet,760.86,761.091,760.86,761.7,Weet je welke ik bedoel?,B,018
018_B,"Nee,",776.98,777.282743902439,776.98,780.29,"Nee, het is zeg maar een soort vierkant wat hem door de midden doet.",B,018
018_B,Maar,780.39,780.5541558441558,780.39,781.97,Maar aan dat vierkant zitten nog twee...,B,018
018_B,Uitsteekseltjes,783.18,784.4006896551724,783.18,784.38,Uitsteekseltjes.,B,018
018_B,En,784.9,785.0618320610687,784.9,787.55,En dan boven op dat vierkant staat nog een soort bakje.,B,018
018_B,En,791.65,791.8139024390243,791.65,793.33,En daar zit geen lepeltje ofzo in.,B,018
018_B,Alleen,793.48,793.7433333333333,793.48,795.85,"Alleen aan de zijkant nog, of links nog een klein...",B,018
018_B,Klein,796.95,797.3769230769232,796.95,798.8,Klein flupje maar ik weet niet wat dat is.,B,018
018_B,Het,801.4,801.771875,801.4,801.75,Het,B,018
018_B,"Oh,",804.76,805.37125,804.76,806.39,"Oh, dat kan wel, ja.",B,018
018_B,Gewoon,816.61,816.8412820512821,816.61,817.43,Gewoon die spitse,B,018
018_B,Dat,823.14,823.2223529411765,823.14,824.19,Dat is *8* bij mij.,B,018
018_B,Ik,827.33,827.5529139072848,827.33,830.39,Ik heb nu met die twee lepeltjes die we helemaal in het begin hadden,B,018
018_B,En,830.81,830.9947999999999,830.81,832.35,En dan met dat bolletje voorop.,B,018
018_B,"Oh,",848.6,848.8842748091603,848.6,851.26,"Oh, ik heb nu weer eh die cactus.",B,018
018_B,"Oh,",858.76,859.1472380952381,858.76,860.9,"Oh, met de, met de bolletjes?",B,018
018_B,"Ja,",861.71,862.1011764705883,861.71,862.76,"Ja, dat is *2*.",B,018
018_B,Ik,865.17,865.3783333333333,865.17,865.92,"Ik heb nu,",B,018
018_B,met,866.59,866.8126666666667,866.59,869.93,met dat g- eh bochtje onderaan en bochtje aan de zijkant,B,018
018_B,En,870.71,870.9938888888889,870.71,873.63,"En eh ja, die torentjes op z'n hoofd.",B,018
018_B,"Twee,",874.77,875.4979999999999,874.77,875.81,"Twee, ja,..",B,018
018_B,Een,876.19,876.3336842105264,876.19,877.36,Een gek uitsteeksel op z'n hoofd.,B,018
018_B,En,877.43,877.5321739130434,877.43,878.84,"En die lange neus, die Pinocchio.",B,018
018_B,"Nee,",887.9,888.1142857142856,887.9,888.5,"Nee, nee, nee",B,018
018_B,Hij,888.57,888.7734482758622,888.57,890.34,Hij heeft geen slu- nee hij heeft geen slurf,B,018
018_B,"Nee,",890.99,891.3945454545454,890.99,893.66,"Nee, hij heeft  ehm, een lang...",B,018
018_B,Zeg,894.06,894.2618072289156,894.06,897.41,"Zeg maar, als je onderaan kijkt heeft hij zo'n bochtje.",B,018
018_B,Een,897.56,897.7249999999999,897.56,898.55,Een soort beentje.,B,018
018_B,"Nee,",909.34,909.5621890547264,909.34,913.4,"Nee, hij heeft bovenop een drie- of een vierkantje wat er in steekt.",B,018
018_B,Maar,913.86,914.0674074074075,913.86,914.98,"Maar dan, wel...",B,018
018_B,"Ja,",915.55,915.816724137931,915.55,916.74,"Ja, niet recht van voor.",B,018
018_B,En,916.92,917.0213157894736,916.92,919.23,En dan twee torentjes aan het vierkantje nog.,B,018
018_B,"Ja,",931.53,932.0646478873239,931.53,932.99,"Ja, dat kromme beentje.",B,018
018_B,"Ja,",942.63,942.9585714285714,942.63,943.78,"Ja, dat is *16*.",B,018
018_B,Ik,946.02,946.1829357798165,946.02,948.24,Ik heb nu met de neus en dan de spijker er doorheen.,B,018
018_B,En,963.22,963.362530120482,963.22,964.91,En nog één dingetje naar links ook.,B,018
018_B,"Ja,",965.24,965.65,965.24,966.47,"Ja, dat is *7*.",B,018
018_B,Ik,968.81,968.9723880597014,968.81,971.53,Ik heb nu die kruiwagen die ik vond met die wieltjes zo.,B,018
018_B,Eén,971.62,971.89,971.62,972.7,Eén korte en één lange.,B,018
018_B,en,973.34,973.5023076923077,973.34,975.45,en het eh het vierkantje,B,018
018_B,Ik,992.5,992.7027027027027,992.5,994.75,Ik heb nu de tipitent die afgehakt is.,B,018
018_B,En,994.86,994.9831578947369,994.86,996.42,En dan twee dingetjes naar de zijkant.,B,018
018_B,Naar,996.5,996.6928571428572,996.5,997.1,Naar rechts.,B,018
018_B,Ik,1014.32,1014.3613114754099,1014.32,1015.58,Ik heb nu de hele tipitent.,B,018
018_B,Op,1016.1,1016.2902857142857,1016.1,1016.84,Op z'n hoofd.,B,018
018_B,"Oh,",1035.89,1036.462537313433,1035.89,1037.26,"Oh, dat bakje.",B,018
018_B,Ik,1042.05,1042.2335064935064,1042.05,1043.62,Ik heb nu met de spijker in de arm.,B,018
018_B,De,1044.71,1044.9972413793105,1044.71,1045.9,De of de naald.,B,018
018_B,Dat,1061.05,1061.216,1061.05,1061.88,Dat is *5*.,B,018
018_B,Ik,1064.49,1064.6514201183431,1064.49,1067.9,Ik heb nu met die twee armpjes zo krom aan de zijkant,B,018
018_B,en,1068.0,1068.0415094339623,1068.0,1069.1,en een bolletje op z'n hoofd.,B,018
018_B,En,1069.22,1069.2608695652175,1069.22,1070.63,En nog een staafje aan de voorkant.,B,018
018_B,"Ja,",1080.62,1080.9879411764705,1080.62,1082.01,"Ja, eh dat is *9*.",B,018
018_B,"Oh,",1084.07,1084.2975,1084.07,1084.98,"Oh, ik heb het kipje.",B,018
018_B,Oh,1108.1,1108.2227906976743,1108.1,1109.86,"Oh ja, eh, dat is *4*.",B,018
018_B,"Oh,",1111.84,1112.1028888888889,1111.84,1115.48,"Oh, ik heb nu met dat schijfje aan de zijkant die op een verhogingkje staat.",B,018
018_B,En,1116.21,1116.3764,1116.21,1117.25,En een lepeltje er in.,B,018
018_B,Die,1120.17,1120.317,1120.17,1121.01,Die je net had.,B,018
018_B,Met,1121.6,1121.8865116279069,1121.6,1123.36,Met nog een dingetje naar links ook.,B,018
018_B,Een,1124.53,1124.6979999999999,1124.53,1125.37,Een soort balkje.,B,018
018_B,Hij-hij,1126.05,1126.4630434782607,1126.05,1127.0,Hij-hij heeft zo'n sch-,B,018
018_B,Zo'n,1127.53,1127.7542857142857,1127.53,1129.1,Zo'n schijfje aan de achterkant.,B,018
018_B,En,1129.54,1129.7033333333334,1129.54,1129.82,En da-,B,018
018_B,"Oh,",1151.5,1151.68421875,1151.5,1152.81,"Oh, met dat kromme beentje?",B,018
018_B,Het,1154.81,1155.0380487804878,1154.81,1155.66,Het kromme been.,B,018
018_B,"Oké,",1155.9,1156.1686666666667,1155.9,1156.83,"Oké, dat is *9*.",B,018
018_B,Ik,1159.23,1159.4115606936416,1159.23,1162.72,Ik heb de antenne met twee armpjes zo en een vierkantje.,B,018
018_B,Ik,1176.82,1177.003789473684,1176.82,1178.76,Ik heb die met die wokkel onderaan.,B,018
018_B,En,1178.81,1178.9346153846154,1178.81,1179.62,En dat driehoekje.,B,018
018_B,En,1190.04,1190.2425806451613,1190.04,1193.18,"En ook zo'n soort, ja, zo twee uitsteeksels zo toch?",B,018
018_B,Die,1193.25,1193.3141379310346,1193.25,1193.87,Die hetzelfde zijn.,B,018
018_B,"Ja,",1194.29,1194.7595833333332,1194.29,1195.76,"Ja, dat is *5* bij mij.",B,018
018_B,Zo'n,1199.76,1200.18,1199.76,1200.6,Zo'n blokjes.,B,018
018_B,"Ja,",1200.7,1200.9684782608697,1200.7,1201.65,"Ja, dat is *5*.",B,018
018_B,"Oh,",1203.18,1203.3213725490198,1203.18,1206.27,"Oh, ik heb nu met zo'n neus voorop",B,018
018_B,en,1206.34,1206.5254545454545,1206.34,1207.7,en twee lepeltjes erin.,B,018
018_B,Oh,1227.82,1228.1491428571428,1227.82,1229.26,"Oh met die wieltjes, ja",B,018
018_B,Wat,1229.62,1229.8302564102562,1229.62,1230.44,Wat vond jij het?,B,018
018_B,Een,1232.44,1232.6695652173914,1232.44,1233.4,Een gieter.,B,018
018_B,Oh,1235.08,1235.2652173913043,1235.08,1236.5,"Oh ja, Dat is bij mij *2*.",B,018
018_B,Ik,1238.01,1238.1726086956521,1238.01,1239.88,Ik heb nu de glijbaan of de slurf.,B,018
018_B,Oh,1254.91,1255.0330508474576,1254.91,1256.12,"Oh ja, dat is *12*.",B,018
018_B,Eh,1258.5,1258.7246808510638,1258.5,1260.42,"Eh oh ik heb nu dat bakje, weet je wel.",B,018
018_B,Die,1260.55,1260.6327586206896,1260.55,1261.75,Die we elke keer een beetje moeilijk vinden.,B,018
018_B,Dat,1267.87,1267.933076923077,1267.87,1268.69,Dat is *15*.,B,018
018_B,Ik,1270.86,1271.0222222222221,1270.86,1273.05,Ik heb nu die op een dienblad staat,B,018
018_B,En,1273.15,1273.2112371134021,1273.15,1275.13,En dan met die bolletjes zo aan de zijkant.,B,018
018_B,Aan,1275.55,1275.7780487804878,1275.55,1276.4,Aan twee kanten.,B,018
018_B,"Oh,",1284.65,1284.7348484848485,1284.65,1285.35,"Oh, ik zie hem.",B,018
018_B,Dat,1285.74,1285.8024324324324,1285.74,1286.51,Dat is *6*.,B,018
018_B,Ik,1288.76,1288.9248484848486,1288.76,1290.12,Ik heb met de spijker in de arm.,B,018
018_B,Dat,1308.82,1308.8829268292682,1308.82,1309.68,Dat is *16*.,B,018
018_B,Ik,1311.99,1312.1520869565218,1311.99,1314.32,Ik heb nu met die twee kromme armpjes aan de zijkant.,B,018
018_B,En,1314.39,1314.4513432835822,1314.39,1315.76,En een bolletje op zijn hoofd.,B,018
018_B,En,1315.96,1316.0636585365853,1315.96,1316.81,En nog zo'n staafje.,B,018
018_B,Met,1326.48,1326.6933333333334,1326.48,1327.12,Met bakje?,B,018
018_B,"Oh,",1332.03,1332.314329896907,1332.03,1334.0,"Oh, die jij kruiwa- bakje.",B,018
018_B,"Ja,",1334.16,1334.412,1334.16,1334.79,"Ja, oké",B,018
018_B,Dat,1335.16,1335.3276190476192,1335.16,1336.04,Dat is *7*.,B,018
018_B,Ik,1338.03,1338.1759574468085,1338.03,1339.01,Ik heb de tipi tent.,B,018
018_B,Ik,1348.77,1348.9528421052632,1348.77,1350.7,Ik heb nu met spijker door zijn neus.,B,018
018_B,Zeg,1350.95,1351.1553571428572,1350.95,1352.1,Zeg maar bolletje en dan zo'n,B,018
018_B,Ik,1366.6,1366.7827551020407,1366.6,1368.59,Ik heb met dat kromme beentje onderaan.,B,018
018_B,"Ja,",1383.02,1383.6146835443037,1383.02,1384.64,"Ja, eh *15*.",B,018
018_B,Ik,1387.18,1387.3824,1387.18,1389.71,Ik heb nu die jij volgens mij een kruiwagen vindt.,B,018
018_B,Ik,1389.8,1389.9038461538462,1389.8,1390.88,Ik zo'n zijwieltjes,B,018
018_B,"Of,",1392.15,1392.6659574468085,1392.15,1393.12,"Of, ja, weet je?",B,018
018_B,Met,1393.2,1393.3012396694214,1393.2,1395.65,Met dat vierkantje en dan dat aanhangseltje.,B,018
018_B,Oh,1399.38,1399.5052173913045,1399.38,1400.34,Oh vond ik die kruiwagen?,B,018
018_B,"Oh,",1400.41,1400.4523529411765,1400.41,1401.13,"Oh, ik weet het niet meer.",B,018
018_B,"Oh,",1402.06,1402.3523529411764,1402.06,1402.77,"Oh, gieter.",B,018
018_B,"Oh,",1411.85,1411.937619047619,1411.85,1412.31,"Oh, zo'n",B,018
018_B,Bolletjes,1412.53,1413.151818181818,1412.53,1413.67,Bolletjes aan de zijkant.,B,018
018_B,"Nee,",1414.01,1414.2633333333333,1414.01,1414.77,"Nee, ja, oké.",B,018
018_B,Hoe,1419.05,1419.2793617021275,1419.05,1420.03,Hoe noemde je die ook alweer?,B,018
018_B,Ik,1420.36,1420.4046153846152,1420.36,1420.65,"Ik weet niet,",B,018
018_B,Met,1420.74,1420.8420618556702,1420.74,1422.72,Met die twee dingen hier en hier.,B,018
018_B,"Oh,",1423.3,1423.5273333333332,1423.3,1424.23,"Oh, cactus.",B,018
018_B,Dat,1433.58,1433.6625806451611,1433.58,1434.86,Dat is *9* bij mij.,B,018
018_B,Dit,1437.56,1437.743870967742,1437.56,1439.46,Dit is de afgehakte tipi tent.,B,018
018_B,De,1450.53,1450.6524657534246,1450.53,1452.02,De glijbaan of de slurf.,B,018
